id,sourceId,targetId,type,source,method,confidence,weight,status,reason,evidenceCount,missingEvidence,firstSeen,lastSeen,reviewState,reviewRoute,createdBy,asOfDate
rel:mydata-thesis-semiconductor-sovereignty-chips-act:CANDIDATE_LINK:domain-evidence,mydata:thesis:semiconductor-sovereignty-chips-act,domain:evidence,CANDIDATE_LINK,blind-spot-graph,regime_data_gap,low,0.25,candidate,Thesis has core entities and should be checked for current signal and evidence freshness.,0,"Review latest signal intelligence, FMP thesis watchlists, and related pull notes.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:mydata-thesis-simons-style-quant-momentum-breadth:CANDIDATE_LINK:domain-evidence,mydata:thesis:simons-style-quant-momentum-breadth,domain:evidence,CANDIDATE_LINK,blind-spot-graph,regime_data_gap,low,0.25,candidate,Thesis has core entities and should be checked for current signal and evidence freshness.,0,"Review latest signal intelligence, FMP thesis watchlists, and related pull notes.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:mydata-thesis-space-domain-awareness:CANDIDATE_LINK:domain-evidence,mydata:thesis:space-domain-awareness,domain:evidence,CANDIDATE_LINK,blind-spot-graph,regime_data_gap,low,0.25,candidate,Thesis has core entities and should be checked for current signal and evidence freshness.,0,"Review latest signal intelligence, FMP thesis watchlists, and related pull notes.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:mydata-thesis-spy-qqq-entropy-expansion-monitor:CANDIDATE_LINK:domain-evidence,mydata:thesis:spy-qqq-entropy-expansion-monitor,domain:evidence,CANDIDATE_LINK,blind-spot-graph,regime_data_gap,low,0.25,candidate,Thesis has core entities and should be checked for current signal and evidence freshness.,0,"Review latest signal intelligence, FMP thesis watchlists, and related pull notes.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:mydata-thesis-tech-sector-basket:CANDIDATE_LINK:domain-evidence,mydata:thesis:tech-sector-basket,domain:evidence,CANDIDATE_LINK,blind-spot-graph,regime_data_gap,low,0.25,candidate,Thesis has core entities and should be checked for current signal and evidence freshness.,0,"Review latest signal intelligence, FMP thesis watchlists, and related pull notes.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:mydata-thesis-utilities-sector-basket:CANDIDATE_LINK:domain-evidence,mydata:thesis:utilities-sector-basket,domain:evidence,CANDIDATE_LINK,blind-spot-graph,regime_data_gap,low,0.25,candidate,Thesis has core entities and should be checked for current signal and evidence freshness.,0,"Review latest signal intelligence, FMP thesis watchlists, and related pull notes.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-bill-ca-ab-412-generative-ai-training-data-copyrighted-materials:CANDIDATE_LINK:world-sector-tech,world:bill:ca-ab-412-generative-ai-training-data-copyrighted-materials,world:sector:tech,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-bill-ca-ab-736-affordable-housing-bond-act-of-2026:CANDIDATE_LINK:world-entity-housing,world:bill:ca-ab-736-affordable-housing-bond-act-of-2026,world:entity:housing,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-bill-ca-sb-903-mental-health-ai:CANDIDATE_LINK:world-sector-tech,world:bill:ca-sb-903-mental-health-ai,world:sector:tech,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-bill-hr-8479-protecting-consumers-from-deceptive-ai-act:CANDIDATE_LINK:world-sector-tech,world:bill:hr-8479-protecting-consumers-from-deceptive-ai-act,world:sector:tech,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-bill-s-4424-ndaa-fy2021-higher-ed-institutional-prohibition:CANDIDATE_LINK:world-sector-defense,world:bill:s-4424-ndaa-fy2021-higher-ed-institutional-prohibition,world:sector:defense,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-bill-s-4459-expanding-appalachia-s-broadband-access-act:CANDIDATE_LINK:world-sector-tech,world:bill:s-4459-expanding-appalachia-s-broadband-access-act,world:sector:tech,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-bill-template-bill:CANDIDATE_LINK:world-sector-tech,world:bill:template-bill,world:sector:tech,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-lobbyingcampaign-template-lobbying-firm:CANDIDATE_LINK:world-sector-primary-client-sectors,world:lobbyingcampaign:template-lobbying-firm,world:sector:primary-client-sectors,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-gold-miners-are-a-screaming-buy-here:CANDIDATE_LINK:world-regime-stagflation,world:newsitem:gold-miners-are-a-screaming-buy-here,world:regime:stagflation,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-inbox-ingestion-runbook:CANDIDATE_LINK:world-regime-macro-regime,world:newsitem:inbox-ingestion-runbook,world:regime:macro-regime,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-inbox-ingestion-runbook:CANDIDATE_LINK:world-regime-regime-name,world:newsitem:inbox-ingestion-runbook,world:regime:regime-name,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-inbox-ingestion-runbook:CANDIDATE_LINK:world-regime-risk-on,world:newsitem:inbox-ingestion-runbook,world:regime:risk-on,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-inbox-topic-map:CANDIDATE_LINK:world-regime-macro-regime,world:newsitem:inbox-topic-map,world:regime:macro-regime,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-inbox-topic-map:CANDIDATE_LINK:world-regime-recession,world:newsitem:inbox-topic-map,world:regime:recession,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-readme:CANDIDATE_LINK:world-regime-macro-regime,world:newsitem:readme,world:regime:macro-regime,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-readme:CANDIDATE_LINK:world-regime-rate-cut-cycle,world:newsitem:readme,world:regime:rate-cut-cycle,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-newsitem-readme:CANDIDATE_LINK:world-regime-rate-hike-cycle,world:newsitem:readme,world:regime:rate-hike-cycle,CANDIDATE_LINK,blind-spot-graph,source_gap,low,0.25,candidate,News/source item mentions a regime theme without confirmed My_Data evidence.,0,"Confirm with local pull notes, signal intelligence, or event research before promotion.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-policyaction-template-observation:CANDIDATE_LINK:world-sector-tech,world:policyaction:template-observation,world:sector:tech,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-policyaction-template-topic:CANDIDATE_LINK:world-sector-tech,world:policyaction:template-topic,world:sector:tech,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-recipient-template-recipient-profile:CANDIDATE_LINK:world-sector-primary-sector-interests,world:recipient:template-recipient-profile,world:sector:primary-sector-interests,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Policy or politics item targets this sector, but market-impact evidence has not been confirmed.",1,"Find a My_Data pull note, market reaction, or source note that confirms sector impact.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-regime-geopolitical-escalation:CANDIDATE_LINK:world-stock-airo,world:regime:geopolitical-escalation,world:stock:AIRO,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Stock has sector exposure to a sector touched by this regime, but no direct stock-regime evidence link exists.",1,"Confirm with a fresh signal, pull note, or thesis update that connects the stock to the regime.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
rel:world-regime-geopolitical-escalation:CANDIDATE_LINK:world-stock-amzn,world:regime:geopolitical-escalation,world:stock:AMZN,CANDIDATE_LINK,blind-spot-graph,frontmatter_gap,low,0.5,candidate,"Stock has sector exposure to a sector touched by this regime, but no direct stock-regime evidence link exists.",1,"Confirm with a fresh signal, pull note, or thesis update that connects the stock to the regime.",2026-06-01,2026-06-01,needs_review,,neo4j-blind-spot-graph,2026-06-01
