:START_ID,:END_ID,:TYPE
world:inbox-item:2026-06-02:23a56500bbff911f:629ffb29c4626a71,candidate:world-inbox:d9c28e8a5c809ce5,EVIDENCE_FOR
world:inbox-item:2026-06-02:e182c2c44db392d8,candidate:world-inbox:d771aecc85bc85d7,EVIDENCE_FOR
world:inbox-item:2026-06-02:6f7d78e8907fe219,candidate:world-inbox:62fa5ac724f388ee,EVIDENCE_FOR
world:inbox-item:2026-06-02:f50924adfcd43fd7,candidate:world-inbox:8f04112c50b3e940,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:c1d91f550c3df062,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:aa891e600c99c131,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:57c65f1033abf2fe,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:1038077d636e5542,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:dde3b8e3c5262412,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:723b25baf010a5b7,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:c1ce9b34dbc5c184,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:db5850d39c0348f4,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:5999243c2cc7123d,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:0f622d4bbbaa99d5,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:8c339e95d55661be,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:9036a4b4912709c2,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:eb1b855eb064ff73,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:80228da79a31824d,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:629ffb29c4626a71,candidate:world-inbox:69179791a6c0cc99,EVIDENCE_FOR
world:inbox-item:2026-06-02:e182c2c44db392d8,candidate:world-inbox:a42784534701a093,EVIDENCE_FOR
world:inbox-item:2026-06-02:6f7d78e8907fe219,candidate:world-inbox:d771aecc85bc85d7,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:c1d91f550c3df062,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:aa891e600c99c131,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:57c65f1033abf2fe,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:1038077d636e5542,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:dde3b8e3c5262412,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:723b25baf010a5b7,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:db5850d39c0348f4,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:5999243c2cc7123d,candidate:world-inbox:4a3753ebbfbf166e,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:0f622d4bbbaa99d5,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:9036a4b4912709c2,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:eb1b855eb064ff73,candidate:world-inbox:4a3753ebbfbf166e,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:80228da79a31824d,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:629ffb29c4626a71,candidate:world-inbox:4065482f7cb82911,EVIDENCE_FOR
world:inbox-item:2026-06-02:e182c2c44db392d8,candidate:world-inbox:77c9feb7542f151c,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:c1d91f550c3df062,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:aa891e600c99c131,candidate:world-inbox:937de3bdfef9729a,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:57c65f1033abf2fe,candidate:world-inbox:4a3753ebbfbf166e,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:1038077d636e5542,candidate:world-inbox:4a3753ebbfbf166e,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:dde3b8e3c5262412,candidate:world-inbox:4a3753ebbfbf166e,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:723b25baf010a5b7,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:5999243c2cc7123d,candidate:world-inbox:937de3bdfef9729a,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:eb1b855eb064ff73,candidate:world-inbox:937de3bdfef9729a,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:80228da79a31824d,candidate:world-inbox:4a3753ebbfbf166e,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:629ffb29c4626a71,candidate:world-inbox:dffd48ffaaa2ddda,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:57c65f1033abf2fe,candidate:world-inbox:937de3bdfef9729a,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:1038077d636e5542,candidate:world-inbox:937de3bdfef9729a,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:723b25baf010a5b7,candidate:world-inbox:4a3753ebbfbf166e,EVIDENCE_FOR
world:inbox-item:2026-06-02:23a56500bbff911f:723b25baf010a5b7,candidate:world-inbox:937de3bdfef9729a,EVIDENCE_FOR
