:START_ID,:END_ID,asOfDate,firstSeen,id,lastSeen,method,source,weight,:TYPE
mydata:thesis:consumer-staples-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-consumer-staples-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:dalio-style-all-weather-hard-assets,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-dalio-style-all-weather-hard-assets:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:defense-ai-autonomous-warfare,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-defense-ai-autonomous-warfare:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:dollar-debasement-hard-money,world:entity:dollar-debasement,2026-06-01,2026-06-01,rel:mydata-thesis-dollar-debasement-hard-money:SUPPORTS_THESIS:world-entity-dollar-debasement,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:drone-autonomous-systems-revolution,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-drone-autonomous-systems-revolution:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:druckenmiller-style-secular-trend-leaders,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-druckenmiller-style-secular-trend-leaders:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:energy-sector-basket,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-energy-sector-basket:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:financials-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-financials-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:fiscal-scarcity-rearmament,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-fiscal-scarcity-rearmament:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:gene-editing-crispr-therapeutics,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-gene-editing-crispr-therapeutics:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:glp-1-metabolic-disease-revolution,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-glp-1-metabolic-disease-revolution:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:graham-style-deep-value-re-rating,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-graham-style-deep-value-re-rating:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:grid-equipment-bottleneck,world:entity:ai-infrastructure-buildout,2026-06-01,2026-06-01,rel:mydata-thesis-grid-equipment-bottleneck:SUPPORTS_THESIS:world-entity-ai-infrastructure-buildout,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:grid-scale-battery-storage,world:entity:ai-infrastructure-buildout,2026-06-01,2026-06-01,rel:mydata-thesis-grid-scale-battery-storage:SUPPORTS_THESIS:world-entity-ai-infrastructure-buildout,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:healthcare-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-healthcare-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:housing-supply-correction,world:entity:affordability-pressure,2026-06-01,2026-06-01,rel:mydata-thesis-housing-supply-correction:SUPPORTS_THESIS:world-entity-affordability-pressure,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:humanoid-robotics,world:entity:ai-infrastructure-buildout,2026-06-01,2026-06-01,rel:mydata-thesis-humanoid-robotics:SUPPORTS_THESIS:world-entity-ai-infrastructure-buildout,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:hypersonic-weapons-advanced-defense,world:entity:supply-chain-nationalism,2026-06-01,2026-06-01,rel:mydata-thesis-hypersonic-weapons-advanced-defense:SUPPORTS_THESIS:world-entity-supply-chain-nationalism,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:industrials-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-industrials-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:longevity-aging-biology,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-longevity-aging-biology:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:lynch-style-garp-leaders,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-lynch-style-garp-leaders:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:materials-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-materials-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:nuclear-renaissance-smrs,world:entity:ai-infrastructure-buildout,2026-06-01,2026-06-01,rel:mydata-thesis-nuclear-renaissance-smrs:SUPPORTS_THESIS:world-entity-ai-infrastructure-buildout,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:psychedelic-mental-health-revolution,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-psychedelic-mental-health-revolution:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:quantum-computing,world:entity:ai-infrastructure-buildout,2026-06-01,2026-06-01,rel:mydata-thesis-quantum-computing:SUPPORTS_THESIS:world-entity-ai-infrastructure-buildout,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:real-estate-sector-basket,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-real-estate-sector-basket:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:semiconductor-sovereignty-chips-act,world:entity:ai-infrastructure-buildout,2026-06-01,2026-06-01,rel:mydata-thesis-semiconductor-sovereignty-chips-act:SUPPORTS_THESIS:world-entity-ai-infrastructure-buildout,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:simons-style-quant-momentum-breadth,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-simons-style-quant-momentum-breadth:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:space-domain-awareness,world:entity:ai-infrastructure-buildout,2026-06-01,2026-06-01,rel:mydata-thesis-space-domain-awareness:SUPPORTS_THESIS:world-entity-ai-infrastructure-buildout,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:tech-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-tech-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:utilities-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-utilities-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:aerospace-defense-sector-basket,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-aerospace-defense-sector-basket:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:ai-power-defense-stack,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-ai-power-defense-stack:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:ai-power-infrastructure,world:entity:energy-security,2026-06-01,2026-06-01,rel:mydata-thesis-ai-power-infrastructure:SUPPORTS_THESIS:world-entity-energy-security,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:alzheimers-disease-modification,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-alzheimers-disease-modification:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:antimicrobial-resistance-pipeline,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-antimicrobial-resistance-pipeline:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:bioengineered-food-systems,world:regime:climate-adaptation,2026-06-01,2026-06-01,rel:mydata-thesis-bioengineered-food-systems:SUPPORTS_THESIS:world-regime-climate-adaptation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:biosecurity-compute-convergence,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-biosecurity-compute-convergence:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:buffett-style-quality-compounders,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-buffett-style-quality-compounders:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:capital-raise-survivors-small-cap-inflection-basket,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-capital-raise-survivors-small-cap-inflection-basket:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:communication-services-sector-basket,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-communication-services-sector-basket:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:consumer-discretionary-sector-basket,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-consumer-discretionary-sector-basket:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:consumer-staples-sector-basket,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-consumer-staples-sector-basket:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:dalio-style-all-weather-hard-assets,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-dalio-style-all-weather-hard-assets:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:defense-ai-autonomous-warfare,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-defense-ai-autonomous-warfare:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:dollar-debasement-hard-money,world:entity:fiscal-dominance,2026-06-01,2026-06-01,rel:mydata-thesis-dollar-debasement-hard-money:SUPPORTS_THESIS:world-entity-fiscal-dominance,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:drone-autonomous-systems-revolution,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-drone-autonomous-systems-revolution:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:druckenmiller-style-secular-trend-leaders,world:regime:goldilocks,2026-06-01,2026-06-01,rel:mydata-thesis-druckenmiller-style-secular-trend-leaders:SUPPORTS_THESIS:world-regime-goldilocks,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:energy-sector-basket,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-energy-sector-basket:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:financials-sector-basket,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-financials-sector-basket:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:fiscal-scarcity-rearmament,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-fiscal-scarcity-rearmament:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:gene-editing-crispr-therapeutics,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-gene-editing-crispr-therapeutics:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:glp-1-metabolic-disease-revolution,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-glp-1-metabolic-disease-revolution:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:graham-style-deep-value-re-rating,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-graham-style-deep-value-re-rating:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:grid-equipment-bottleneck,world:entity:energy-security,2026-06-01,2026-06-01,rel:mydata-thesis-grid-equipment-bottleneck:SUPPORTS_THESIS:world-entity-energy-security,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:grid-scale-battery-storage,world:entity:energy-transition,2026-06-01,2026-06-01,rel:mydata-thesis-grid-scale-battery-storage:SUPPORTS_THESIS:world-entity-energy-transition,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:healthcare-sector-basket,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-healthcare-sector-basket:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:housing-supply-correction,world:entity:housing-supply-crisis,2026-06-01,2026-06-01,rel:mydata-thesis-housing-supply-correction:SUPPORTS_THESIS:world-entity-housing-supply-crisis,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:humanoid-robotics,world:entity:labor-shortage,2026-06-01,2026-06-01,rel:mydata-thesis-humanoid-robotics:SUPPORTS_THESIS:world-entity-labor-shortage,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:hypersonic-weapons-advanced-defense,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-hypersonic-weapons-advanced-defense:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:industrials-sector-basket,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-industrials-sector-basket:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:longevity-aging-biology,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-longevity-aging-biology:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:lynch-style-garp-leaders,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-lynch-style-garp-leaders:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:materials-sector-basket,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-materials-sector-basket:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:nuclear-renaissance-smrs,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-nuclear-renaissance-smrs:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:psychedelic-mental-health-revolution,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-psychedelic-mental-health-revolution:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:quantum-computing,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-quantum-computing:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:real-estate-sector-basket,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-real-estate-sector-basket:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:semiconductor-sovereignty-chips-act,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-semiconductor-sovereignty-chips-act:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:simons-style-quant-momentum-breadth,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-simons-style-quant-momentum-breadth:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:space-domain-awareness,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-space-domain-awareness:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:tech-sector-basket,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-tech-sector-basket:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:utilities-sector-basket,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-utilities-sector-basket:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:aerospace-defense-sector-basket,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-aerospace-defense-sector-basket:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:ai-power-defense-stack,world:entity:industrial-policy,2026-06-01,2026-06-01,rel:mydata-thesis-ai-power-defense-stack:SUPPORTS_THESIS:world-entity-industrial-policy,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:ai-power-infrastructure,world:entity:industrial-policy,2026-06-01,2026-06-01,rel:mydata-thesis-ai-power-infrastructure:SUPPORTS_THESIS:world-entity-industrial-policy,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:antimicrobial-resistance-pipeline,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-antimicrobial-resistance-pipeline:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:bioengineered-food-systems,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-bioengineered-food-systems:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:biosecurity-compute-convergence,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-biosecurity-compute-convergence:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:buffett-style-quality-compounders,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-buffett-style-quality-compounders:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:capital-raise-survivors-small-cap-inflection-basket,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-capital-raise-survivors-small-cap-inflection-basket:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:communication-services-sector-basket,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-communication-services-sector-basket:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:consumer-discretionary-sector-basket,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-consumer-discretionary-sector-basket:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:consumer-staples-sector-basket,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-consumer-staples-sector-basket:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:dalio-style-all-weather-hard-assets,world:regime:stagflation,2026-06-01,2026-06-01,rel:mydata-thesis-dalio-style-all-weather-hard-assets:SUPPORTS_THESIS:world-regime-stagflation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:dollar-debasement-hard-money,world:entity:inflation-resurgence,2026-06-01,2026-06-01,rel:mydata-thesis-dollar-debasement-hard-money:SUPPORTS_THESIS:world-entity-inflation-resurgence,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:drone-autonomous-systems-revolution,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-drone-autonomous-systems-revolution:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:druckenmiller-style-secular-trend-leaders,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-druckenmiller-style-secular-trend-leaders:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:energy-sector-basket,world:regime:stagflation,2026-06-01,2026-06-01,rel:mydata-thesis-energy-sector-basket:SUPPORTS_THESIS:world-regime-stagflation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:financials-sector-basket,world:regime:recession,2026-06-01,2026-06-01,rel:mydata-thesis-financials-sector-basket:SUPPORTS_THESIS:world-regime-recession,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:glp-1-metabolic-disease-revolution,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-glp-1-metabolic-disease-revolution:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:graham-style-deep-value-re-rating,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-graham-style-deep-value-re-rating:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:grid-equipment-bottleneck,world:entity:grid-resilience-investment,2026-06-01,2026-06-01,rel:mydata-thesis-grid-equipment-bottleneck:SUPPORTS_THESIS:world-entity-grid-resilience-investment,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
