:START_ID,:END_ID,asOfDate,firstSeen,id,lastSeen,method,source,weight,:TYPE
world:sector:utilities,world:stock:NRG,2026-06-01,2026-06-01,rel:world-sector-utilities:AFFECTS_STOCK:world-stock-nrg,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:DRO_AX,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-dro-ax,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:communication-services,world:stock:NFLX,2026-06-01,2026-06-01,rel:world-sector-communication-services:AFFECTS_STOCK:world-stock-nflx,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:consumer-discretionary,world:stock:DHI,2026-06-01,2026-06-01,rel:world-sector-consumer-discretionary:AFFECTS_STOCK:world-stock-dhi,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:consumer-staples,world:stock:KO,2026-06-01,2026-06-01,rel:world-sector-consumer-staples:AFFECTS_STOCK:world-stock-ko,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:energy,world:stock:SLB,2026-06-01,2026-06-01,rel:world-sector-energy:AFFECTS_STOCK:world-stock-slb,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:financials,world:stock:COIN,2026-06-01,2026-06-01,rel:world-sector-financials:AFFECTS_STOCK:world-stock-coin,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:ANRO,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-anro,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:BW,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-bw,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:materials,world:stock:LIN,2026-06-01,2026-06-01,rel:world-sector-materials:AFFECTS_STOCK:world-stock-lin,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:real-estate,world:stock:PLD,2026-06-01,2026-06-01,rel:world-sector-real-estate:AFFECTS_STOCK:world-stock-pld,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:tech-sector,world:stock:NVDA,2026-06-01,2026-06-01,rel:world-sector-tech-sector:AFFECTS_STOCK:world-stock-nvda,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:utilities,world:stock:VST,2026-06-01,2026-06-01,rel:world-sector-utilities:AFFECTS_STOCK:world-stock-vst,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:ESLT,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-eslt,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:consumer-discretionary,world:stock:LEN,2026-06-01,2026-06-01,rel:world-sector-consumer-discretionary:AFFECTS_STOCK:world-stock-len,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:consumer-staples,world:stock:PG,2026-06-01,2026-06-01,rel:world-sector-consumer-staples:AFFECTS_STOCK:world-stock-pg,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:energy,world:stock:XOM,2026-06-01,2026-06-01,rel:world-sector-energy:AFFECTS_STOCK:world-stock-xom,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:financials,world:stock:ECPG,2026-06-01,2026-06-01,rel:world-sector-financials:AFFECTS_STOCK:world-stock-ecpg,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:ATAI,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-atai,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:CAT,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-cat,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:materials,world:stock:NEM,2026-06-01,2026-06-01,rel:world-sector-materials:AFFECTS_STOCK:world-stock-nem,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:real-estate,world:stock:WELL,2026-06-01,2026-06-01,rel:world-sector-real-estate:AFFECTS_STOCK:world-stock-well,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:tech-sector,world:stock:PDFS,2026-06-01,2026-06-01,rel:world-sector-tech-sector:AFFECTS_STOCK:world-stock-pdfs,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:KTOS,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-ktos,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:consumer-discretionary,world:stock:PRKS,2026-06-01,2026-06-01,rel:world-sector-consumer-discretionary:AFFECTS_STOCK:world-stock-prks,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:financials,world:stock:GS,2026-06-01,2026-06-01,rel:world-sector-financials:AFFECTS_STOCK:world-stock-gs,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:CMND,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-cmnd,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:DPRO,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-dpro,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:materials,world:stock:WPM,2026-06-01,2026-06-01,rel:world-sector-materials:AFFECTS_STOCK:world-stock-wpm,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:tech-sector,world:stock:PLTR,2026-06-01,2026-06-01,rel:world-sector-tech-sector:AFFECTS_STOCK:world-stock-pltr,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:LHX,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-lhx,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:consumer-discretionary,world:stock:TSLA,2026-06-01,2026-06-01,rel:world-sector-consumer-discretionary:AFFECTS_STOCK:world-stock-tsla,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:financials,world:stock:JPM,2026-06-01,2026-06-01,rel:world-sector-financials:AFFECTS_STOCK:world-stock-jpm,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:CMPS,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-cmps,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:EH,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-eh,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:LMT,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-lmt,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:financials,world:stock:V,2026-06-01,2026-06-01,rel:world-sector-financials:AFFECTS_STOCK:world-stock-v,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:DFTX,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-dftx,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:ETN,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-etn,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:NOC,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-noc,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:DRUG,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-drug,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:EVTL,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-evtl,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:RCAT,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-rcat,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:ENVB,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-envb,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:GEV,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-gev,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:RTX,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-rtx,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:GHRS,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-ghrs,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:HOVR,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-hovr,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:TDY,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-tdy,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:HELP,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-help,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:HUBB,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-hubb,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:TXT,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-txt,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:IXHL,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-ixhl,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:JOBY,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-joby,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:aerospace-defense,world:stock:UMAC,2026-06-01,2026-06-01,rel:world-sector-aerospace-defense:AFFECTS_STOCK:world-stock-umac,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:JNJ,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-jnj,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:MTZ,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-mtz,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:KTTA,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-ktta,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:MYRG,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-myrg,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:LLY,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-lly,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:NSSC,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-nssc,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:MRK,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-mrk,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:ONDS,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-onds,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:NBIX,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-nbix,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:POWL,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-powl,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:NEUP,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-neup,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:PPIH,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-ppih,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:NKTR,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-nktr,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:PWR,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-pwr,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:NRXP,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-nrxp,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:STRL,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-strl,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:NUMI,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-numi,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:TNC,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-tnc,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:PFE,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-pfe,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:industrials,world:stock:WCC,2026-06-01,2026-06-01,rel:world-sector-industrials:AFFECTS_STOCK:world-stock-wcc,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:QNTM,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-qntm,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:RLMD,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-rlmd,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:SILO,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-silo,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:STIM,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-stim,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:SUPN,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-supn,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:UFPT,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-ufpt,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
world:sector:healthcare,world:stock:VTGN,2026-06-01,2026-06-01,rel:world-sector-healthcare:AFFECTS_STOCK:world-stock-vtgn,2026-06-01,sector_exposure,frontmatter,1,AFFECTS_STOCK
